file_name,decision_id,sent_id,sent_text,mention_start,mention_end,mention_text,is_speaker,is_target
PV1982-12-29,#DC-82-154,769,Monsieur MONNERVILLE constatant l'accord des membres du Conseil sur le fond et la forme invite Monsieur SEGALAT à poursuivre son rapport.,9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,769,Monsieur MONNERVILLE constatant l'accord des membres du Conseil sur le fond et la forme invite Monsieur SEGALAT à poursuivre son rapport.,104,111,SEGALAT,False,False
PV1982-12-29,#DC-82-154,770,Monsieur MONNERVILLE invite alors le rapporteur à lire son projet de décision sur le deuxième point.,9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,770,Monsieur MONNERVILLE invite alors le rapporteur à lire son projet de décision sur le deuxième point.,37,47,rapporteur,False,True
PV1982-12-29,#DC-82-154,772,"Monsieur SEGALAT, suite à une question de Monsieur VEDEL, lui précise que le regroupement en services votés de certains crédits présente un intérêt non seulement pour la répartition de ces crédits par décrets mais essentiellement au moment du déroulement de la discussion parlementaire qui se trouve allégée.",9,16,SEGALAT,True,False
PV1982-12-29,#DC-82-154,772,"Monsieur SEGALAT, suite à une question de Monsieur VEDEL, lui précise que le regroupement en services votés de certains crédits présente un intérêt non seulement pour la répartition de ces crédits par décrets mais essentiellement au moment du déroulement de la discussion parlementaire qui se trouve allégée.",51,56,VEDEL,False,True
PV1982-12-29,#DC-82-154,773,Monsieur MONNERVILLE constatant l'accord du Conseil au projet du rapporteur invite celui-ci à poursuivre son exposé.,9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,773,Monsieur MONNERVILLE constatant l'accord du Conseil au projet du rapporteur invite celui-ci à poursuivre son exposé.,65,75,rapporteur,False,False
PV1982-12-29,#DC-82-154,774,Monsieur MONNERVILLE invite Monsieur SEGALAT à lire son projet de décision.,9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,774,Monsieur MONNERVILLE invite Monsieur SEGALAT à lire son projet de décision.,37,44,SEGALAT,False,True
PV1982-12-29,#DC-82-154,776,Monsieur LECOURT approuve les conclusions du rapporteur.,9,16,LECOURT,True,False
PV1982-12-29,#DC-82-154,776,Monsieur LECOURT approuve les conclusions du rapporteur.,45,55,rapporteur,False,True
PV1982-12-29,#DC-82-154,778,Monsieur SEGALAT indique qu'il s'agit du même concept.,9,16,SEGALAT,True,False
PV1982-12-29,#DC-82-154,780,Monsieur VEDEL approuve les observations du rapporteur.,9,14,VEDEL,True,False
PV1982-12-29,#DC-82-154,780,Monsieur VEDEL approuve les observations du rapporteur.,44,54,rapporteur,False,True
PV1982-12-29,#DC-82-154,782,"Monsieur BROUILLET souhaiterait que le terme ""dénaturé"" soit remplacé par celui d'""a1téré"".",9,18,BROUILLET,True,False
PV1982-12-29,#DC-82-154,783,Monsieur SEGALAT accepte cette suggestion de Monsieur BROUILLET.,9,16,SEGALAT,True,False
PV1982-12-29,#DC-82-154,783,Monsieur SEGALAT accepte cette suggestion de Monsieur BROUILLET.,54,63,BROUILLET,False,True
PV1982-12-29,#DC-82-154,784,"Monsieur VEDEL, en la forme, rappelle que le Conseil avait adopté, en matière de division, le classement suivant :",9,14,VEDEL,True,False
PV1982-12-29,#DC-82-154,788,Monsieur SEGALAT propose de rectifier son projet danS le sens des divisions rappelées par Monsieur VEDEL.,9,16,SEGALAT,True,False
PV1982-12-29,#DC-82-154,788,Monsieur SEGALAT propose de rectifier son projet danS le sens des divisions rappelées par Monsieur VEDEL.,99,104,VEDEL,False,True
PV1982-12-29,#DC-82-154,789,Monsieur MONNERVILLE constatant que le troisième point est adopté par le Consei1 invite Monsieur SEGALAT à poursuivre son exposé.,9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,789,Monsieur MONNERVILLE constatant que le troisième point est adopté par le Consei1 invite Monsieur SEGALAT à poursuivre son exposé.,97,104,SEGALAT,False,False
PV1982-12-29,#DC-82-154,790,Monsieur MONNERVILLE demande alors à Monsieur SEGALAT de lire son projet de décision et déclare ouverte la discussion générale.,9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,790,Monsieur MONNERVILLE demande alors à Monsieur SEGALAT de lire son projet de décision et déclare ouverte la discussion générale.,46,53,SEGALAT,False,True
PV1982-12-29,#DC-82-154,791,Monsieur VEDEL approuve le projet du rapporteur qui a le mérite d'institutionna1iser une technique qui doit être canalisée.,9,14,VEDEL,True,False
PV1982-12-29,#DC-82-154,791,Monsieur VEDEL approuve le projet du rapporteur qui a le mérite d'institutionna1iser une technique qui doit être canalisée.,37,47,rapporteur,False,True
PV1982-12-29,#DC-82-154,795,Monsieur MONNERVILLE constatant l'accord du Conseil sur cette partie du rapport demande â Monsieur SEGALAT de poursuivre son exposé.,9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,795,Monsieur MONNERVILLE constatant l'accord du Conseil sur cette partie du rapport demande â Monsieur SEGALAT de poursuivre son exposé.,99,106,SEGALAT,False,False
PV1982-12-29,#DC-82-154,796,Monsieur MONNERVILLE manifeste son étonnement.,9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,798,Monsieur GROS considère que cela pose le problème plus général de 1'opposabilité de l'article 42 aux amendements gouvernementaux.,9,13,GROS,True,False
PV1982-12-29,#DC-82-154,799,"Monsieur MONNERVILLE, aucune autre observation n'étant formulée, constate que leprojet du rapporteur est adopté.",9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,799,"Monsieur MONNERVILLE, aucune autre observation n'étant formulée, constate que leprojet du rapporteur est adopté.",90,100,rapporteur,False,True
PV1982-12-29,#DC-82-154,800,Monsieur MONNERVILLE déclare ouverte la discussion générale.,9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,801,Monsieur VEDEL se demande si les postes créés par le présent budget de 1'éducation nationale ne sont pas liés à leur attribution aux enseignants coopérants ?,9,14,VEDEL,True,False
PV1982-12-29,#DC-82-154,802,Monsieur SEGALAT lui répond que ce n'est pas le cas.,9,16,SEGALAT,True,False
PV1982-12-29,#DC-82-154,803,"Monsieur MONNERVILLE constatant qu'aucune observation n'est formulée, soumet l'ensemble du projet de Monsieur SEGALAT au vote du Consei1.",9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,803,"Monsieur MONNERVILLE constatant qu'aucune observation n'est formulée, soumet l'ensemble du projet de Monsieur SEGALAT au vote du Consei1.",110,117,SEGALAT,False,True
PV1982-12-29,,805,Monsieur MONNERVILLE lève alors la séance à 18 h 10.,9,20,MONNERVILLE,True,False
